"Subject","Genotype","Time","Vcw_calc","Fcw_calc"
2061,"Control",0.330078125,0.836846546598673,0.332415159113748
2061,"Control",0.33203125,0.837490070091291,0.326552897326633
2061,"Control",0.333984375,0.83807865949885,0.276162656013708
2061,"Control",0.3359375,0.838603666697467,0.261444715369703
2061,"Control",0.337890625,0.839093228638243,0.23986671198561
2061,"Control",0.33984375,0.839551730313549,0.229639003527678
2061,"Control",0.341796875,0.840027041070759,0.257079211855467
2061,"Control",0.34375,0.840520135352622,0.247849332772217
2061,"Control",0.345703125,0.840977175363805,0.220159638679047
2061,"Control",0.34765625,0.841394994151497,0.207686799917224
2061,"Control",0.349609375,0.841802337707396,0.209433001322919
2061,"Control",0.3515625,0.842221739978432,0.220034924218067
2061,"Control",0.353515625,0.842645770824769,0.214172662430952
2061,"Control",0.35546875,0.843009873580838,0.158668559783633
2061,"Control",0.357421875,0.843294072267434,0.132350895291507
2061,"Control",0.359375,0.843569013775674,0.149189209145857
2061,"Control",0.361328125,0.843894138960573,0.183738980189969
2061,"Control",0.36328125,0.84424813195639,0.178749847527411
2061,"Control",0.365234375,0.844499077881332,0.0782187796126668
2061,"Control",0.3671875,0.844635405269389,0.0613804657583164
2061,"Control",0.369140625,0.844812171920496,0.119628584975158
2061,"Control",0.37109375,0.845068111836769,0.142453889288459
2061,"Control",0.373046875,0.845356939126423,0.153305255316423
2061,"Control",0.375,0.845689738020212,0.18748081192332
2061,"Control",0.376953125,0.846032890326572,0.163907149789862
2061,"Control",0.37890625,0.846285419693225,0.0946829216623659
2061,"Control",0.380859375,0.846403354516034,0.0260823368940468
2061,"Control",0.3828125,0.846410568572954,-0.0186951426079982
2061,"Control",0.384765625,0.846403775056994,0.0117385822655483
2061,"Control",0.38671875,0.846457275033456,0.0430453936310873
2061,"Control",0.388671875,0.846568023368749,0.0703609017087506
2061,"Control",0.390625,0.846732974943161,0.0985495104892611
2061,"Control",0.392578125,0.84694092367896,0.114389994968929
2061,"Control",0.39453125,0.847189311677808,0.139959315851752
2061,"Control",0.396484375,0.847492633747837,0.170642483858115
2061,"Control",0.3984375,0.847818002515667,0.162535134399673
2061,"Control",0.400390625,0.848099886914614,0.12611449012145
2061,"Control",0.40234375,0.848296386003627,0.0751005770276383
2061,"Control",0.404296875,0.848443066818134,0.0751005770276383
2061,"Control",0.40625,0.848609480056669,0.0953065792323973
2061,"Control",0.408203125,0.848794529457262,0.0941840069750246
2061,"Control",0.41015625,0.848982745782911,0.0985495104892611
2061,"Control",0.412109375,0.84916767337816,0.0908163470463255
2061,"Control",0.4140625,0.849318982781846,0.0641244823278389
2061,"Control",0.416015625,0.849477113270895,0.0978011384582491
2061,"Control",0.41796875,0.849687254516757,0.117383497303831
2061,"Control",0.419921875,0.849905434901417,0.106033216588526
2061,"Control",0.421875,0.850080739916157,0.0734791185046338
2061,"Control",0.423828125,0.85021767634481,0.0667437844363808
2061,"Control",0.42578125,0.850353029303996,0.0718576457707745
2061,"Control",0.427734375,0.850436736936279,0.0138589696867489
2061,"Control",0.4296875,0.850450041274257,-0.000235327598079052
2061,"Control",0.431640625,0.850464807262479,0.0153556995379181
2061,"Control",0.43359375,0.850497843996729,0.0184739163338013
2061,"Control",0.435546875,0.850525399511334,0.00974293062161039
2061,"Control",0.4375,0.850557949031148,0.023587777668195
2061,"Control",0.439453125,0.850702071947318,0.123994088489394
2061,"Control",0.44140625,0.851008560970158,0.189850670899046
2061,"Control",0.443359375,0.851367426165841,0.177627289480893
2061,"Control",0.4453125,0.851734086848004,0.197833249053088
2061,"Control",0.447265625,0.85211816562491,0.195463418499071
2061,"Control",0.44921875,0.852395543212266,0.0885712309532896
2061,"Control",0.451171875,0.852472551550651,-0.00971469244670928
2061,"Control",0.453125,0.852434941366031,-0.0287981366049503
2061,"Control",0.455078125,0.852356648307673,-0.0513739551528711
2061,"Control",0.45703125,0.852277624424193,-0.0295465015305349
2061,"Control",0.458984375,0.852243302976911,-0.00559866048699817
2061,"Control",0.4609375,0.852252831335359,0.0153556995379181
2061,"Control",0.462890625,0.852326916359376,0.0605073650554691
2061,"Control",0.46484375,0.852455082817169,0.0707350877242565
2061,"Control",0.466796875,0.852601032799614,0.0787176943000081
2061,"Control",0.46875,0.852740161696697,0.0637502963123329
2061,"Control",0.470703125,0.852832395661397,0.0306972835410993
2061,"Control",0.47265625,0.852868355710015,0.00612580624381323
2061,"Control",0.474609375,0.852872037425849,-0.00235572923013436
2061,"Control",0.4765625,0.852933576527232,0.0653717690461922
2061,"Control",0.478515625,0.853094021317809,0.0989236965047671
2061,"Control",0.48046875,0.853236438959168,0.0469119682471278
2061,"Control",0.482421875,0.853311863828087,0.0303230975255933
2061,"Control",0.484375,0.853388628555785,0.0482839836373164
2061,"Control",0.486328125,0.853476233945185,0.0414239351080828
2061,"Control",0.48828125,0.853541792622906,0.0257081508785409
2061,"Control",0.490234375,0.853613197929364,0.0474108829344691
2061,"Control",0.4921875,0.853766578023891,0.109650333860896
2061,"Control",0.494140625,0.853997060706621,0.126363933254266
2061,"Control",0.49609375,0.854226812557289,0.108901961829884
2061,"Control",0.498046875,0.854384577644185,0.0526494871515528
2061,"Control",0.5,0.854403728610899,-0.0330388972364968
2061,"Control",0.501953125,0.854318492668774,-0.0542427074996563
2061,"Control",0.50390625,0.854281126101779,0.0159793428970947
2061,"Control",0.505859375,0.854363372069939,0.0682405284984047
2061,"Control",0.5078125,0.854509931106858,0.081835925306746
2061,"Control",0.509765625,0.854647963783604,0.0595095356807865
2061,"Control",0.51171875,0.854715227722257,0.00936873750067705
2061,"Control",0.513671875,0.854751918602937,0.0282027243152474
2061,"Control",0.515625,0.854875821887582,0.0986742391610964
2061,"Control",0.517578125,0.855065987098728,0.0960549370525546
2061,"Control",0.51953125,0.855207186700529,0.0485334551918417
2061,"Control",0.521484375,0.855224510600967,-0.0307937811434608
2061,"Control",0.5234375,0.855128312212614,-0.0677133685307349
2061,"Control",0.525390625,0.855019811526191,-0.0433913343662648
2061,"Control",0.52734375,0.854949435801289,-0.028673407933115
2061,"Control",0.529296875,0.854879547283884,-0.0428924338897782
2061,"Control",0.53125,0.85477628419948,-0.0628489645400118
2061,"Control",0.533203125,0.854682887320151,-0.0327894398928261
2061,"Control",0.53515625,0.854683280305585,0.0331918569778058
2061,"Control",0.537109375,0.854777950377158,0.0637502963123329
2061,"Control",0.5390625,0.854924996607696,0.0868250437584497
2061,"Control",0.541015625,0.855138182959391,0.131477780377805
2061,"Control",0.54296875,0.855387910817019,0.124243545833065
2061,"Control",0.544921875,0.855598904686408,0.0918141764210081
2061,"Control",0.546875,0.855749726882597,0.0626277524766697
2061,"Control",0.548828125,0.855829658563106,0.0192222883648132
2061,"Control",0.55078125,0.855827128234173,-0.0218133451930267
2061,"Control",0.552734375,0.855784158628312,-0.0221875312085326
2061,"Control",0.5546875,0.855748740939876,-0.014080181750091
2061,"Control",0.556640625,0.855758634714355,0.0242114068165169
2061,"Control",0.55859375,0.855883877843901,0.104037557839161
2061,"Control",0.560546875,0.856109731937452,0.127237033957113
2061,"Control",0.5625,0.856343625142047,0.112269607547728
2061,"Control",0.564453125,0.856526360227234,0.0748511196839677
2061,"Control",0.56640625,0.856605439270338,0.00612582045466795
2061,"Control",0.568359375,0.856639450461214,0.0287016390025887
2061,"Control",0.5703125,0.856737652887751,0.0718576457707745
2061,"Control",0.572265625,0.856832444764667,0.0252092361911996
2061,"Control",0.57421875,0.856841607720962,-0.0158263689449309
2061,"Control",0.576171875,0.856821537478063,-0.00472555978415087
2061,"Control",0.578125,0.856825341013118,0.00862037968051979
2061,"Control",0.580078125,0.856880789875077,0.048159254965481
2061,"Control",0.58203125,0.857035022607009,0.109775062532731
2061,"Control",0.583984375,0.857246381906306,0.106656859947703
2061,"Control",0.5859375,0.857396595089655,0.0471614398016531
2061,"Control",0.587890625,0.857477013977661,0.0351875015163164
2061,"Control",0.58984375,0.857576921651252,0.067117956241032
2061,"Control",0.591796875,0.857700459505988,0.0593848070089511
2061,"Control",0.59375,0.857761511399875,0.00313233233062007
2061,"Control",0.595703125,0.857781758614681,0.017600815630954
2061,"Control",0.59765625,0.857873505371885,0.0763478637459916
2061,"Control",0.599609375,0.858002524467083,0.0557676897365813
2061,"Control",0.6015625,0.858090617077857,0.0344391436961591
2061,"Control",0.603515625,0.858133885433213,0.00986765218801836
2061,"Control",0.60546875,0.858120392651112,-0.0236842610597019
2061,"Control",0.607421875,0.858106047245483,0.00899456569602578
2061,"Control",0.609375,0.85820096094162,0.0881970591486383
2061,"Control",0.611328125,0.858400748747155,0.116385653718294
2061,"Control",0.61328125,0.858610159133199,0.0980505815910651
2061,"Control",0.615234375,0.85881213942104,0.108777233158049
2061,"Control",0.6171875,0.85898001430982,0.0631266529531563
2061,"Control",0.619140625,0.859030834582601,-0.0110866936260432
2061,"Control",0.62109375,0.859008571843517,-0.0117103511960745
2061,"Control",0.623046875,0.85898582186918,-0.0115856225242392
2061,"Control",0.625,0.858941512418418,-0.033787255056654
2061,"Control",0.626953125,0.858889163842734,-0.0198176864436614
2061,"Control",0.62890625,0.858894916249409,0.0257081508785409
2061,"Control",0.630859375,0.858963520046842,0.0445421376931113
2061,"Control",0.6328125,0.859059895393225,0.0541462170027221
2061,"Control",0.634765625,0.859162239173688,0.0506538141913329
2061,"Control",0.63671875,0.859248626495774,0.0378068036248583
2061,"Control",0.638671875,0.859343540178033,0.0593848070089511
2061,"Control",0.640625,0.859474751755538,0.074975848355803
2061,"Control",0.642578125,0.859632273217869,0.0863261290711084
2061,"Control",0.64453125,0.859802584199644,0.0880723162659483
2061,"Control",0.646484375,0.859930750657436,0.0431701365137774
2061,"Control",0.6484375,0.859965492680374,-0.0075943050255087
2061,"Control",0.650390625,0.859921061438146,-0.0379032870163651
2061,"Control",0.65234375,0.859855557926988,-0.0291723084096016
2061,"Control",0.654296875,0.85985765620111,0.0313209411111306
2061,"Control",0.65625,0.85993259387641,0.0454152383959585
2061,"Control",0.658203125,0.860009358617986,0.0331918569778058
2061,"Control",0.66015625,0.860091360961581,0.0507785428631682
2061,"Control",0.662109375,0.86017920994779,0.0391788190150469
2061,"Control",0.6640625,0.860218945962059,0.00151085959676081
2061,"Control",0.666015625,0.860219338961372,-0.00110842830092636
2061,"Control",0.66796875,0.860255542634555,0.0381809896403642
2061,"Control",0.669921875,0.860345096895574,0.0535225736435454
2061,"Control",0.671875,0.86040809766108,0.0109902102345363
2061,"Control",0.673828125,0.860390585316518,-0.0289228510659309
2061,"Control",0.67578125,0.860322767503832,-0.040522589124907
2061,"Control",0.677734375,0.860268470042651,-0.0150780111247737
2061,"Control",0.6796875,0.860318315872682,0.0661201410772041
2061,"Control",0.681640625,0.86044502068023,0.0636255818513523
2061,"Control",0.68359375,0.86052397791799,0.017226629615448
2061,"Control",0.685546875,0.860548488305944,0.00787200764950782
2061,"Control",0.6875,0.860549246721288,-0.00709539033816739
2061,"Control",0.689453125,0.860575949605426,0.0344391436961591
2061,"Control",0.69140625,0.86066903622141,0.0608815510709751
2061,"Control",0.693359375,0.860744461104206,0.0163535289126007
2061,"Control",0.6953125,0.860747168391169,-0.0135812670627497
2061,"Control",0.697265625,0.860725271068116,-0.00884159174386198
2061,"Control",0.69921875,0.860754410045248,0.0386799043277055
2061,"Control",0.701171875,0.860869665164376,0.0793413376591847
2061,"Control",0.703125,0.860998684245696,0.0527742016125335
2061,"Control",0.705078125,0.861062659453951,0.0127364116402309
2061,"Control",0.70703125,0.861072431423087,-0.00272991524564034
2061,"Control",0.708984375,0.86108342143178,0.0139836841477295
2061,"Control",0.7109375,0.861119746896429,0.023213591652689
2061,"Control",0.712890625,0.861148764068218,0.00649999225931921
2061,"Control",0.71484375,0.861142457773633,-0.0129576379144278
2061,"Control",0.716796875,0.86114455602,0.0151062421942474
2061,"Control",0.71875,0.861226192947564,0.0684899716312206
2061,"Control",0.720703125,0.861384445228079,0.093560363615848
2061,"Control",0.72265625,0.861603843624542,0.131103594362299
2061,"Control",0.724609375,0.861817395392268,0.0875734157894617
2061,"Control",0.7265625,0.861923758749069,0.0213426615751591
2061,"Control",0.728515625,0.862001863335547,0.0586364349779392
2061,"Control",0.73046875,0.862148422344711,0.0914399904055021
2061,"Control",0.732421875,0.862300584385801,0.0643739396715095
2061,"Control",0.734375,0.862398299577086,0.0356864162036577
2061,"Control",0.736328125,0.862463736449464,0.0313209411111306
2061,"Control",0.73828125,0.862519307130644,0.0255834364175603
2061,"Control",0.740234375,0.862567813115774,0.0240866923555363
2061,"Control",0.7421875,0.862619729636647,0.0290758250180947
2061,"Control",0.744140625,0.862677980007631,0.0305725548692639
2061,"Control",0.74609375,0.862733428855712,0.0262070655658822
2061,"Control",0.748046875,0.862757939243666,-0.00110842830092636
2061,"Control",0.75,0.862770390944238,0.0138589696867489
2061,"Control",0.751953125,0.862845572230225,0.063126667164011
2061,"Control",0.75390625,0.863019293789376,0.114764209406144
2061,"Control",0.755859375,0.863238448602907,0.109650319650041
2061,"Control",0.7578125,0.863422158130843,0.0784682369563375
2061,"Control",0.759765625,0.863545330569549,0.0476603402781397
2061,"Control",0.76171875,0.86357909813586,-0.0130823523754084
2061,"Control",0.763671875,0.863528333029643,-0.0389011163910477
2061,"Control",0.765625,0.863503512392221,0.0134847836712429
2061,"Control",0.767578125,0.863548851438418,0.0329423996341352
2061,"Control",0.76953125,0.863609537916273,0.02920055368993
2061,"Control",0.771484375,0.863708592980215,0.0722318317862805
2061,"Control",0.7734375,0.863812642049366,0.0343144150243238
2061,"Control",0.775390625,0.863823875696502,-0.0228111603568546
2061,"Control",0.77734375,0.863791015920281,-0.0108372504932272
2061,"Control",0.779296875,0.863810288678461,0.0305725548692639
2061,"Control",0.78125,0.863842594580649,0.00250868897144344
2061,"Control",0.783203125,0.86383884619828,-0.00634703251801014
2061,"Control",0.78515625,0.863911347766708,0.0805886385883927
2061,"Control",0.787109375,0.864137810886977,0.151309596567058
2061,"Control",0.7890625,0.864420426104107,0.138088385774222
2061,"Control",0.791015625,0.864598289003306,0.0440432230057699
2061,"Control",0.79296875,0.864608548207694,-0.0335377977129833
2061,"Control",0.794921875,0.864558757530347,-0.0174478558896449
2061,"Control",0.796875,0.864565971601145,0.0248350643865483
2061,"Control",0.798828125,0.864677572573843,0.0894443316561369
2061,"Control",0.80078125,0.864869199435235,0.106781574408683
2061,"Control",0.802734375,0.865038292377451,0.0663695984208748
2061,"Control",0.8046875,0.865188627352266,0.0875734157894617
2061,"Control",0.806640625,0.865376356470418,0.104661201198337
2061,"Control",0.80859375,0.865567374318969,0.0909410757181608
2061,"Control",0.810546875,0.865743897359389,0.0898185176716429
2061,"Control",0.8125,0.865889847341835,0.0596342643526218
2061,"Control",0.814453125,0.865953091718028,0.00512797686913061
2061,"Control",0.81640625,0.86597650585789,0.0188481023493073
2061,"Control",0.818359375,0.866042917173016,0.0491570843401637
2061,"Control",0.8203125,0.866135151151594,0.0452905097241232
2061,"Control",0.822265625,0.866193036120425,0.0139836983585842
2061,"Control",0.82421875,0.866241663897021,0.035811144875493
2061,"Control",0.826171875,0.866355700962713,0.080962810393044
2061,"Control",0.828125,0.866488739620372,0.05526877504924
2061,"Control",0.830078125,0.866610694019519,0.0696125296777386
2061,"Control",0.83203125,0.866764926737573,0.0883217736096189
2061,"Control",0.833984375,0.866866783296662,0.0159793428970947
2061,"Control",0.8359375,0.86685292509853,-0.0301701377842842
2061,"Control",0.837890625,0.866849420326847,0.0265812515813882
2061,"Control",0.83984375,0.866913639145789,0.0391788190150469
2061,"Control",0.841796875,0.866981268514351,0.0300736543927773
2061,"Control",0.84375,0.867077643860734,0.068614700303056
2061,"Control",0.845703125,0.867243813474704,0.101542984402454
2061,"Control",0.84765625,0.867410957531423,0.0696125296777386
2061,"Control",0.849609375,0.867517808109599,0.0398024623742235
2061,"Control",0.8515625,0.867578129171424,0.0219663049343357
2061,"Control",0.853515625,0.867677671442862,0.0799649810183614
2061,"Control",0.85546875,0.867867471237977,0.114390009179784
2061,"Control",0.857421875,0.868040461937311,0.0627524669376503
2061,"Control",0.859375,0.868139151571344,0.0383057183121996
2061,"Control",0.861328125,0.868196305708113,0.0202201177394959
2061,"Control",0.86328125,0.868244446263335,0.02907581080724
2061,"Control",0.865234375,0.868312806450081,0.0409250204207415
2061,"Control",0.8671875,0.868350106364417,-0.00272990814021298
2061,"Control",0.869140625,0.868337222602095,-0.0104630644777212
2061,"Control",0.87109375,0.868312645561483,-0.0147038251092677
2061,"Control",0.873046875,0.868276009819611,-0.0228111745677093
2061,"Control",0.875,0.868222077760582,-0.0324152538773201
2061,"Control",0.876953125,0.868194090184228,0.00375597568979672
2061,"Control",0.87890625,0.868280721130879,0.0849541136809198
2061,"Control",0.880859375,0.868427036529355,0.0648728543588508
2061,"Control",0.8828125,0.868483947055437,-0.00659647565082608
2061,"Control",0.884765625,0.86848068590832,0.00325706100245541
2061,"Control",0.88671875,0.868467436736906,-0.0168242125304683
2061,"Control",0.888671875,0.868393041442604,-0.05935656883405
2061,"Control",0.890625,0.868311216036222,-0.0244326473015685
2061,"Control",0.892578125,0.868295774368623,0.00862037968051979
2061,"Control",0.89453125,0.868332587068524,0.0290758250180947
2061,"Control",0.896484375,0.868395831444717,0.0356864162036577
2061,"Control",0.8984375,0.868425944850721,-0.0048502884559862
2061,"Control",0.900390625,0.868378468461025,-0.0437655345926255
2061,"Control",0.90234375,0.868336838727821,0.00113668779210955
2061,"Control",0.904296875,0.868380594318429,0.043669036990264
2061,"Control",0.90625,0.868449076310519,0.0264565229095528
2061,"Control",0.908203125,0.868510006399062,0.0359358877581831
2061,"Control",0.91015625,0.86858555310108,0.0414239351080828
2061,"Control",0.912109375,0.868674498349259,0.049655999027505
2061,"Control",0.9140625,0.868792798601976,0.0714834597552685
2061,"Control",0.916015625,0.868927907950476,0.0668685131082161
2061,"Control",0.91796875,0.869051933040464,0.0601331790399631
2061,"Control",0.919921875,0.869177176170011,0.0681157856157147
2061,"Control",0.921875,0.869291335041047,0.0487828983246577
2061,"Control",0.923828125,0.869344713212165,0.00587634890014258
2061,"Control",0.92578125,0.869368127352026,0.0180997303182953
2061,"Control",0.927734375,0.869458290653642,0.0742274905356457
2061,"Control",0.9296875,0.869583533797066,0.0540214883308867
2061,"Control",0.931640625,0.869659933122611,0.0242114210273716
2061,"Control",0.93359375,0.869725126384302,0.042546478943746
2061,"Control",0.935546875,0.869801160293816,0.0353122443990064
2061,"Control",0.9375,0.86983602410822,0.00038830155024286
2061,"Control",0.939453125,0.869841654709551,0.00537743421280126
2061,"Control",0.94140625,0.869876640329298,0.0304478404082833
2061,"Control",0.943359375,0.869948289274199,0.0429206791701067
2061,"Control",0.9453125,0.870063909837113,0.075474777253999
2061,"Control",0.947265625,0.870198531978116,0.062378295132999
2061,"Control",0.94921875,0.870286868199577,0.0280779956434121
2061,"Control",0.951171875,0.87031296204312,-0.00135789985545173
2061,"Control",0.953125,0.870273768402911,-0.0387763877192124
2061,"Control",0.955078125,0.870180858758834,-0.0563630878154295
2061,"Control",0.95703125,0.870091481441966,-0.0351592846576973
2061,"Control",0.958984375,0.870084078899288,0.0275790809560708
2061,"Control",0.9609375,0.870175460240462,0.0659954124053688
2061,"Control",0.962890625,0.87028937550081,0.0506538141913329
2061,"Control",0.96484375,0.870370037985625,0.0319445702594525
2061,"Control",0.966796875,0.870439616225807,0.0393035476868822
2061,"Control",0.96875,0.870505418514216,0.0280779956434121
2061,"Control",0.970703125,0.870517626590223,-0.015576925812115
2061,"Control",0.97265625,0.870501454090563,-0.000983713839945749
2061,"Control",0.974609375,0.870525842659295,0.0259576082222115
2061,"Control",0.9765625,0.87055327634774,0.00213448874508274
2061,"Control",0.978515625,0.870592768737445,0.0383057183121996
2061,"Control",0.98046875,0.870692798230257,0.0641244823278389
2061,"Control",0.982421875,0.870789538978793,0.0349380441726457
2061,"Control",0.984375,0.870840481043039,0.017226629615448
2061,"Control",0.986328125,0.87088435843899,0.0277038238387608
2061,"Control",0.98828125,0.870943339669791,0.0326929565013192
2061,"Control",0.990234375,0.871042272928389,0.068614700303056
2061,"Control",0.9921875,0.871184081543031,0.0765973210896622
2061,"Control",0.994140625,0.871290688524397,0.0325682278294839
2061,"Control",0.99609375,0.871316782381818,-0.00584811783066883
2061,"Control",0.998046875,0.871308649007079,-0.00248045790196968
2061,"Control",1,0.871318055560183,0.0121127682810543
2061,"Control",1.001953125,0.871366439726092,0.0374326176093523
2061,"Control",1.00390625,0.87143358187328,0.0313209411111306
2061,"Control",1.005859375,0.871435801952746,-0.0290475797377663
2061,"Control",1.0078125,0.871379433814602,-0.0286733937222603
2061,"Control",1.009765625,0.871351933459621,0.00051303022207819
2061,"Control",1.01171875,0.871354762551928,0.00238396029960811
2061,"Control",1.013671875,0.871366483420438,0.00961820905520242
2061,"Control",1.015625,0.871388070494024,0.0124869542965602
2061,"Control",1.017578125,0.871403689119651,0.00350651834612606
2061,"Control",1.01953125,0.871456336472586,0.0504043710585169
2061,"Control",1.021484375,0.871571957007744,0.0679910569438793
2061,"Control",1.0234375,0.871663947361758,0.0262070655658822
2061,"Control",1.025390625,0.871724268423583,0.0355617017426771
2061,"Control",1.02734375,0.871824541527082,0.067117956241032
2061,"Control",1.029296875,0.871949297435255,0.0606320937273044
2061,"Control",1.03125,0.872065283400322,0.0581375345014526
2061,"Control",1.033203125,0.87219600777033,0.0757242203868149
2061,"Control",1.03515625,0.872318571196195,0.0497807276993403
2061,"Control",1.037109375,0.872379623090082,0.0127364116402309
2061,"Control",1.0390625,0.872401453760477,0.0096181948443477
2061,"Control",1.041015625,0.872438997278561,0.0288263676744241
2061,"Control",1.04296875,0.872478611487487,0.0117385822655483
2061,"Control",1.044921875,0.872479857124205,-0.0104630502668665
2061,"Control",1.046875,0.872465146302545,-0.00460083111231554
2061,"Control",1.048828125,0.872489900301187,0.029948925720942
2061,"Control",1.05078125,0.872583717749232,0.0661201410772041
2061,"Control",1.052734375,0.87270603756441,0.0591353496652805
2061,"Control",1.0546875,0.872751254805263,-0.0128328950317378
2061,"Control",1.056640625,0.872677103128588,-0.0630984218836825
2061,"Control",1.05859375,0.872564095644452,-0.0526212418712244
2061,"Control",1.060546875,0.872462903250889,-0.0509997691373651
2061,"Control",1.0625,0.872352210068282,-0.0623500498526705
2061,"Control",1.064453125,0.872252235728155,-0.0400236744375657
2061,"Control",1.06640625,0.872225831621266,0.0129858689839016
2061,"Control",1.068359375,0.872276164672672,0.0385551756558702
2061,"Control",1.0703125,0.872374976125927,0.0626277524766697
2061,"Control",1.072265625,0.872472813136433,0.0375573462811876
2061,"Control",1.07421875,0.872523267979304,0.0141084128195648
2061,"Control",1.076171875,0.872557400947769,0.0208437468878178
2061,"Control",1.078125,0.872596771546007,0.0194717457084839
2061,"Control",1.080078125,0.87261994208906,0.00425489037713803
2061,"Control",1.08203125,0.872623380221962,-0.000734242285420374
2061,"Control",1.083984375,0.872630837917324,0.00837092233684914
2061,"Control",1.0859375,0.872670817542281,0.0325682136186292
2061,"Control",1.087890625,0.872762077078111,0.0608815510709751
2061,"Control",1.08984375,0.872881473578921,0.0613804657583164
2061,"Control",1.091796875,0.872970784229253,0.0300736401819226
2061,"Control",1.09375,0.873006987888558,0.00699890694666053
2061,"Control",1.095703125,0.87299629662936,-0.0179467563661315
2061,"Control",1.09765625,0.872961244370832,-0.0179467563661315
2061,"Control",1.099609375,0.872917665766009,-0.026677734972895
2061,"Control",1.1015625,0.872894550403397,0.00300760365878475
2061,"Control",1.103515625,0.872928805191083,0.0320692989312879
2061,"Control",1.10546875,0.872955020839969,-0.00522447447149219
2061,"Control",1.107421875,0.872949810793477,-0.00011061313709845
2061,"Control",1.109375,0.872982725722383,0.0338155003369825
2061,"Control",1.111328125,0.87306022129602,0.0455399670677939
2061,"Control",1.11328125,0.873141127405401,0.0373078889375169
2061,"Control",1.115234375,0.873224226010965,0.0477850831608298
2061,"Control",1.1171875,0.873356046629066,0.0871992297739557
2061,"Control",1.119140625,0.87353110801924,0.0920636337646788
2061,"Control",1.12109375,0.873708361891722,0.0894443316561369
2061,"Control",1.123046875,0.873864178079242,0.0701114443650799
2061,"Control",1.125,0.873958604540128,0.0265812515813882
2061,"Control",1.126953125,0.873974953997817,-0.00983940690768989
2061,"Control",1.12890625,0.873968525925644,0.0032570610024554
2061,"Control",1.130859375,0.874019833419799,0.049281813011999
2061,"Control",1.1328125,0.874123029837667,0.0563913188849033
2061,"Control",1.134765625,0.874189806554946,0.0119880396092189
2061,"Control",1.13671875,0.874201405618113,-0.000110598926243738
2061,"Control",1.138671875,0.874198875289179,-0.00248045790196968
2061,"Control",1.140625,0.874210230727781,0.0141084270304195
2061,"Control",1.142578125,0.874282366880179,0.0597589930244571
2061,"Control",1.14453125,0.874422470233888,0.0837068411734212
2061,"Control",1.146484375,0.874548931430748,0.0457894244114645
2061,"Control",1.1484375,0.874585622311427,-0.00821796259554006
2061,"Control",1.150390625,0.874549108361021,-0.0291723226204563
2061,"Control",1.15234375,0.87448409205736,-0.0374043723290238
2061,"Control",1.154296875,0.874413472735649,-0.034909813103172
2061,"Control",1.15625,0.874331281927113,-0.0492535748370979
2061,"Control",1.158203125,0.874243366281307,-0.0407720464685777
2061,"Control",1.16015625,0.874216353147701,0.0131105976557369
2061,"Control",1.162109375,0.87426851327926,0.0403013770615648
2061,"Control",1.1640625,0.874364888625643,0.0583869776342685
2061,"Control",1.166015625,0.874482214421734,0.0617546375629676
2061,"Control",1.16796875,0.87455788290134,0.0157298855534241
2061,"Control",1.169921875,0.874565827804199,-0.0075943050255087
2061,"Control",1.171875,0.874567195232383,0.00899455148517107
2061,"Control",1.173828125,0.874583788273004,0.00799672211048844
2061,"Control",1.17578125,0.874555557072084,-0.0369054718525372
2061,"Control",1.177734375,0.874470321136897,-0.0503761257781885
2061,"Control",1.1796875,0.874398361942529,-0.0233100892550506
2061,"Control",1.181640625,0.87435612316873,-0.0199424151154967
2061,"Control",1.18359375,0.874329719047964,-0.0070954045490221
2061,"Control",1.185546875,0.874350453470266,0.0283274529870828
2061,"Control",1.1875,0.874427218211842,0.0502796423866816
2061,"Control",1.189453125,0.874524324404164,0.0491570985510184
2061,"Control",1.19140625,0.874623623078793,0.0525247442688628
2061,"Control",1.193359375,0.874764213639999,0.0914399904055021
2061,"Control",1.1953125,0.874955962320611,0.104910658542008
2061,"Control",1.197265625,0.875089975421019,0.0323187562749585
2061,"Control",1.19921875,0.875124595624735,0.00313233233062007
2061,"Control",1.201171875,0.875130713461318,0.00313233233062007
2061,"Control",1.203125,0.875122458308991,-0.0115856083133845
2061,"Control",1.205078125,0.875106773044583,-0.00447610244048022
2061,"Control",1.20703125,0.875133110498814,0.0314456555721112
2061,"Control",1.208984375,0.875224004618612,0.061629923101987
2061,"Control",1.2109375,0.875336092826563,0.0531484018388942
2061,"Control",1.212890625,0.875412613971329,0.0252092504020543
2061,"Control",1.21484375,0.875417879170507,-0.0198176864436614
2061,"Control",1.216796875,0.875354446336312,-0.0451375357719594
2061,"Control",1.21875,0.875315739931355,0.00550217709549131
2061,"Control",1.220703125,0.875373746719407,0.0538967738699061
2061,"Control",1.22265625,0.87545014605883,0.024336149699207
2061,"Control",1.224609375,0.875518628064798,0.0457894244114645
2061,"Control",1.2265625,0.875644845650971,0.0834573838297506
2061,"Control",1.228515625,0.875826606321165,0.102665542448972
2061,"Control",1.23046875,0.876017867780403,0.0931861918111967
2061,"Control",1.232421875,0.876139822193428,0.0316951271266366
2061,"Control",1.234375,0.876161043850983,-0.00996414979037993
2061,"Control",1.236328125,0.876155712013025,0.00450434772080868
2061,"Control",1.23828125,0.876159271951271,-0.000858970957255704
2061,"Control",1.240234375,0.87613177159629,-0.0273013925429264
